asset_id,main_type,sub_type,modifiers
115682,S,c,['?']
142485,S,b,[]
276671,S,c,['?']
140360,S,b,['r']
77015,S,b,[]
264708,SB,c,[]
162128,S,b,['o']
236864,SB,b,[]
112377,S,b,[]
33349,SB,c,[]
120149,S,c,[]
136783,S,c,['?']
237586,S,c,"['i', '?']"
235482,S,b,"['d', '?']"
1934,SB,c,[]
42163,S,b,['i']
240385,S,b,[]
129375,S,c,[]
52227,S,c,[]
284837,S,b,[]
117624,S,d,[]
195225,S,c,['?']
150929,S,b,['o']
131814,S,b,['?']
89673,SB,c,[]
228573,S,b,[]
214881,SB,b,['m']
242351,S,c,[]
273609,S,c,[]
128056,S,c,[]
14969,S,a,['?']
179159,E,c,[]
226145,S,c,['m']
151422,S,b,[]
126140,S,b,['?']
90536,S,b,[]
75305,S,b,[]
234506,S,b,[]
243893,S,b,[]
123487,S,b,[]
94711,S,b,[]
128169,S,a,[]
209441,S,d,[]
75041,S,a,[]
279905,S,c,[]
171366,SB,b,[]
159508,S,d,['o']
199593,S,c,[]
49100,S,b,[]
155016,S,c,[]
273349,S,c,[]
143090,E,c,[]
93527,S,b,[]
94562,S,c,[]
96270,S,c,['m']
98010,SB,b,[]
127704,S,c,['?']
235621,SB,b,[]
36815,S,c,['m']
3057,S,b,[]
263453,SB,c,"['d', '?']"
14101,S,b,[]
245042,S,c,['?']
58429,SB,b,[]
17446,S,b,[]
9032,S,c,[]
162967,S,c,[]
183731,S,c,[]
21216,S,d,[]
79326,S,c,[]
267682,SB,b,[]
3605,S,c,[]
96579,S,b,[]
200586,S,c,['?']
160253,SB,b,[]
150260,S,b,['?']
224653,S,d,[]
256139,S,c,['?']
7757,S,c,[]
265368,SB,b,[]
115565,S,c,[]
54960,SB,c,[]
239179,S,b,[]
225147,S,b,[]
199036,SB,b,[]
238548,S,c,[]
25478,S,c,[]
188499,S,c,[]
226098,S,b,['i']
149097,S,c,['i']
10780,S,b,[]
39725,SB,c,[]
245040,S,b,"['m', '?']"
27395,S,b,[]
45487,S,d,['i']
249197,S,c,[]
91594,S,b,[]
32161,SB,b,[]
69749,S,b,['o']
79802,S,b,[]
144410,S,b,['r']
37160,S,c,[]
191285,S,b,[]
231314,S,c,['i']
185238,S,a,[]
70792,S,b,['m']
74635,S,b,[]
166314,Unknown,A,[]
106565,S,c,[]
58531,SB,b,[]
265258,S,d,[]
58938,S,c,[]
4036,S,b,['m']
88282,S,b,['o']
144168,S,c,[]
3634,S,c,[]
2523,S,b,['?']
173136,S,b,[]
103211,SB,b,[]
161570,S,b,['m']
185505,SB,b,[]
62943,S,d,['d']
223414,S,c,['?']
208692,S,b,[]
88138,S,c,[]
204477,S,c,[]
272682,S,c,[]
21550,SB,b,[]
50960,S,c,"['i', '?']"
254023,S,c,['?']
267741,S,c,['?']
266339,S,c,['?']
210324,S,c,[]
230501,E,c,[]
295031,S,b,[]
266142,S,a,['?']
13239,S,b,[]
88424,S,c,[]
122964,S,b,[]
9274,S,c,['?']
237038,S,b,[]
229268,SB,b,[]
116114,S,b,[]
144173,S,c,[]
108894,S,c,['o']
188940,S,b,[]
65136,S,c,['?']
56817,S,b,[]
201448,E,c,[]
66032,S,b,['?']
165658,S,b,[]
138619,S,b,[]
36695,E,c,[]
101681,S,c,[]
155396,S,b,[]
264196,S,b,[]
65364,E,c,[]
151011,S,c,[]
243217,S,b,[]
231513,S,c,['i']
113017,S,c,[]
84821,S,b,[]
231026,S,b,['o']
43644,S,b,[]
111523,S,b,['?']
224828,S,c,['o']
169909,S,b,[]
33890,S,c,[]
41990,S,b,[]
69014,E,c,[]
80697,SB,c,[]
22865,S,b,[]
98677,S,c,[]
261442,S,c,[]
123931,S,c,['o']
204496,S,c,['?']
138932,S,c,[]
223492,S,c,['?']
88290,S,c,"['m', '?']"
82033,S,b,['m']
250648,S,b,[]
90050,S,c,['i']
241555,SB,b,[]
193717,S,b,[]
15273,S,b,[]
150873,S,c,[]
279482,S,c,['m']
203834,S,c,[]
247190,S,c,[]
121387,S,b,[]
260116,S,b,[]
245780,S,c,[]
96548,S,c,['?']
255125,S,c,['?']
268244,SB,d,['o']
283695,S,d,[]
248405,S,c,[]
224847,SB,b,[]
56515,S,b,['r']
130786,S,c,[]
132222,S,c,[]
153170,S,b,[]
212128,S,a,[]
127603,SB,c,[]
86890,S,b,[]
61138,E,c,[]
103639,S,b,[]
189765,S,b,[]
39659,S,c,[]
253634,S,d,[]
135079,S,b,['?']
145499,S,c,[]
9112,S,c,['m']
38679,S,c,[]
124873,S,c,[]
126652,S,b,[]
92924,SB,c,[]
127707,SB,b,[]
65758,S,b,[]
94956,S,b,[]
152103,S,c,[]
168434,S,c,[]
126458,S,c,[]
215589,S,c,[]
232621,S,b,[]
204992,S,b,[]
3662,S,b,[]
81395,S,c,['?']
112181,S,b,"['r', '?']"
2720,S,b,[]
83762,S,d,[]
225438,S,c,[]
31635,S,c,[]
152157,S,b,['?']
95003,SB,b,['i']
70524,S,c,['?']
101261,S,c,[]
229180,S,c,[]
272322,S,d,[]
109625,S,c,[]
127167,S,c,[]
222214,S,c,['i']
264798,S,c,['?']
101791,S,b,[]
1129,S,c,[]
63983,E,c,[]
210142,S,b,[]
21263,S,c,[]
103252,SB,b,[]
13139,S,b,[]
198785,S,c,[]
30053,S,c,[]
259567,S,b,[]
277362,E,c,[]
211640,S,b,[]
220009,S,b,[]
112199,SB,c,[]
114548,S,b,[]
239454,S,a,[]
222153,SB,c,['i']
248822,S,b,[]
252733,S,c,[]
156968,S,b,[]
96636,S,d,['i']
215438,S,d,[]
62253,S,c,[]
154451,SB,b,['r']
38259,SB,b,[]
93841,SB,b,[]
188243,S,b,['?']
30800,S,b,['?']
252074,S,c,['?']
86339,S,b,[]
215629,S,b,[]
111423,S,c,[]
26865,S,d,[]
61167,S,c,[]
79131,S,b,[]
248738,E,c,[]
133522,S,c,['o']
166283,S,b,['?']
30495,S,c,[]
131161,S,a,['+']
252838,S,c,[]
210439,S,d,['?']
150506,S,c,[]
120992,S,c,[]
87889,S,c,[]
117085,SB,b,[]
36962,S,b,['m']
185482,S,d,['i']
136454,SB,b,[]
175744,S,c,[]
225196,S,b,[]
261109,S,c,[]
49767,S,d,['?']
168602,S,c,['?']
191288,SB,b,['r']
95378,S,c,[]
179708,S,d,[]
4837,S,b,['o']
14350,SB,c,['i']
57296,S,b,[]
25217,S,b,[]
232527,S,d,"['i', '?']"
7247,S,c,['?']
120908,E,c,[]
233547,S,b,[]
179345,S,b,[]
259982,S,b,['i']
5559,S,b,['?']
265581,S,c,['?']
266431,S,c,[]
271345,S,b,[]
266124,S,d,"['m', '?']"
127119,S,c,[]
225455,S,c,['?']
20709,S,b,[]
270873,S,c,[]
105357,S,c,['?']
277699,S,c,['?']
61693,S,c,['?']
221790,SB,b,[]
225951,SB,b,[]
185345,S,b,[]
131544,S,c,[]
116239,SB,d,['i']
238458,S,b,[]
113694,S,b,[]
124087,S,b,[]
31186,S,c,['?']
223866,S,b,['?']
5151,S,b,['o']
121022,SB,d,['?']
12414,S,b,[]
138801,S,c,[]
38558,S,b,[]
98039,S,c,['i']
240176,E,c,[]
138443,S,b,[]
87171,S,b,['?']
186787,S,c,[]
90034,SB,c,[]
145641,SB,c,[]
6779,E,c,[]
52796,S,c,[]
214842,S,c,['d']
161098,SB,b,['?']
173617,S,b,[]
9057,S,c,[]
101993,S,c,['?']
98938,S,c,[]
64584,S,b,[]
151326,S,c,['i']
171206,S,c,[]
12405,S,c,[]
159538,S,c,[]
181237,S,c,"['m', '?']"
85386,S,c,['?']
165215,S,b,[]
75500,S,b,[]
22811,S,b,[]
36699,S,b,[]
19648,S,c,['i']
227875,S,c,['+']
276145,SB,c,[]
75997,SB,b,[]
151374,S,d,['i']
28243,S,c,['o']
200817,S,b,[]
58774,SB,c,['?']
180935,S,c,[]
250979,S,b,[]
205178,S,b,[]
115957,S,b,[]
263807,SB,c,['o']
67474,S,b,['?']
173436,S,c,['+']
204920,SB,c,[]
209524,Unknown,A,[]
116262,S,b,[]
255141,SB,d,[]
12755,S,c,[]
107035,S,c,[]
152850,S,b,[]
18981,S,c,[]
180123,SB,b,[]
91469,SB,c,[]
101114,S,b,[]
10576,S,b,[]
46063,S,c,[]
263908,S,c,['i']
200292,SB,b,[]
66801,S,c,['?']
251151,S,c,[]
209616,S,b,['o']
58435,S,b,[]
172210,SB,d,[]
180659,S,c,['?']
115749,S,c,[]
242002,S,c,['?']
1311,S,c,[]
201530,S,b,[]
238980,S,c,[]
198344,S,c,[]
260155,S,c,['i']
292396,S,c,['?']
89512,S,b,['m']
143524,SB,c,[]
132336,S,b,[]
25461,S,c,[]
176465,S,c,[]
12187,S,b,[]
155362,S,c,[]
225514,S,b,[]
27617,S,c,['r']
213638,S,b,[]
248770,S,d,[]
163730,S,c,[]
192232,SB,b,[]
9196,S,b,['m']
73994,S,c,[]
247620,S,c,[]
110968,S,b,[]
137858,S,c,[]
97458,S,c,['i']
245131,S,c,['?']
14215,S,c,['?']
60548,S,b,[]
249055,S,b,[]
190073,S,b,[]
117653,S,b,[]
199624,S,a,['?']
205176,S,c,[]
56548,S,b,[]
271612,S,d,[]
65204,S,d,[]
66064,S,c,[]
162235,E,c,[]
235451,S,c,[]
66786,S,d,['o']
220430,S,c,['?']
26158,S,b,[]
168688,S,b,['?']
131693,S,c,['?']
112050,SB,c,[]
151435,SB,c,[]
4549,SB,b,[]
170035,S,c,['?']
165302,SB,c,[]
206943,S,c,[]
237086,S,b,[]
100077,S,b,[]
40375,S,a,[]
293037,E,c,[]
207079,S,b,[]
90527,S,c,[]
158829,SB,b,[]
222637,S,c,"['o', '?']"
119804,SB,c,['i']
140928,E,c,[]
189597,S,c,['?']
47413,S,c,[]
268312,E,c,[]
260172,S,c,[]
134230,E,c,[]
276778,S,b,[]
197958,S,b,[]
90685,S,c,[]
230632,SB,b,[]
80942,S,c,['o']
91580,S,c,[]
277134,S,b,[]
44578,S,c,['?']
53537,S,b,[]
141205,S,b,[]
184542,E,c,[]
267980,S,b,[]
70853,S,b,[]
173687,S,c,[]
156987,S,c,[]
165267,S,b,[]
31380,S,b,[]
68009,S,c,"['i', '?']"
40002,E,c,[]
31710,S,b,[]
158334,S,d,['i']
168628,S,c,[]
239703,S,c,['?']
159286,S,b,"['r', '?']"
203313,S,c,['d']
97520,S,c,[]
25635,S,c,[]
270792,S,c,[]
294812,S,b,['?']
165921,S,d,[]
261739,S,c,[]
149229,S,c,['?']
238796,SB,b,[]
8526,S,b,[]
277790,S,c,['?']
219604,E,c,[]
15580,S,c,['r']
229660,S,c,[]
68321,S,c,['+']
80733,SB,b,[]
18090,S,b,['?']
75487,S,c,['?']
158648,S,c,[]
41040,E,c,[]
111552,S,c,[]
169584,S,c,[]
25496,S,c,[]
242775,S,b,[]
14557,S,c,[]
240254,S,c,[]
27443,SB,c,[]
170370,S,c,[]
192506,E,c,[]
71056,S,c,[]
103595,S,c,[]
251425,SB,c,['?']
23282,S,c,['i']
103127,S,b,['o']
272973,S,d,['i']
250872,S,b,[]
217281,S,c,[]
11011,S,b,"['o', '?']"
46580,S,b,['?']
128232,S,b,[]
208718,S,c,[]
238063,S,c,[]
79112,S,c,['+']
56019,S,c,['?']
182182,SB,b,[]
106702,S,b,['?']
61122,SB,b,['?']
74821,S,d,[]
252457,Unknown,A,[]
11473,S,c,[]
41449,S,b,[]
250737,SB,c,[]
52428,S,c,[]
34297,S,c,[]
173584,S,c,[]
259345,S,b,[]
139200,S,c,[]
270285,S,c,[]
55308,S,b,[]
36872,S,d,[]
221712,SB,c,[]
101717,S,c,['i']
184985,SB,c,[]
61748,S,a,[]
262383,E,c,[]
130818,S,c,[]
273315,S,d,['i']
34958,SB,b,[]
227855,S,c,[]
129101,S,b,['m']
49991,SB,c,[]
157537,E,c,[]
129781,S,b,['?']
137615,S,c,[]
262804,S,c,[]
14146,SB,c,['m']
11127,S,d,['i']
236396,S,c,[]
268624,S,b,[]
74376,S,c,['m']
258134,S,b,['?']
99251,S,c,"['i', '?']"
200553,S,b,[]
272036,S,c,['i']
288451,S,b,[]
216204,S,c,"['i', '?']"
207898,S,d,[]
62721,S,c,[]
160523,SB,c,[]
52768,S,c,[]
106174,S,c,[]
236550,S,b,[]
257797,S,c,[]
219095,S,c,[]
248589,SB,c,[]
188044,S,b,[]
107906,S,c,['o']
76829,S,c,[]
241829,S,c,[]
7336,S,b,['m']
9250,S,b,['?']
1093,SB,b,[]
8187,S,b,['?']
265869,S,c,[]
265691,S,c,['?']
3118,S,d,[]
12877,SB,b,[]
232402,S,c,[]
40806,S,c,[]
39000,S,b,['?']
185490,S,c,['?']
95859,S,c,[]
150296,SB,c,['r']
141040,S,c,[]
212944,S,c,['m']
91572,E,c,[]
265513,S,c,['?']
94943,S,b,['o']
117076,S,b,[]
111222,S,c,[]
227102,SB,b,[]
38938,SB,c,[]
75593,S,b,[]
114684,S,b,[]
59175,S,c,['i']
49393,S,d,['o']
281120,S,b,[]
265980,S,b,['?']
3987,S,b,[]
248539,E,c,[]
57384,S,b,[]
101469,SB,b,[]
121929,S,c,[]
195946,S,b,['o']
5248,Unknown,A,[]
39875,S,c,['?']
37837,S,c,[]
19787,S,b,[]
126288,S,c,[]
31338,SB,c,[]
65090,S,c,['m']
276659,S,b,[]
265674,S,c,['?']
111872,S,c,[]
81431,S,b,['?']
226176,E,c,[]
40145,S,c,[]
125643,S,c,['?']
248893,S,c,['?']
258445,S,c,['?']
59625,S,c,['i']
89156,S,b,[]
198453,S,c,['m']
291918,S,d,[]
206819,SB,b,[]
85200,S,c,[]
163843,S,b,[]
121683,S,c,[]
266694,S,c,[]
215937,S,a,[]
79956,S,b,[]
177994,S,b,[]
117028,S,d,['?']
38362,S,b,[]
262728,S,c,['?']
4195,S,c,['i']
250262,S,c,['i']
3964,SB,c,['o']
138058,S,c,[]
208391,S,d,[]
198383,S,b,[]
136869,S,c,[]
225261,S,b,[]
222496,S,b,[]
80498,S,c,[]
114387,S,c,['i']
184166,S,b,['r']
34857,S,b,['?']
125888,S,c,[]
161536,S,c,[]
172931,SB,c,[]
164072,S,c,[]
195718,S,b,['?']
244067,S,c,['?']
90075,S,b,[]
110671,S,c,[]
251034,S,c,[]
9394,S,c,[]
242033,S,b,[]
73051,S,c,['i']
247981,S,c,[]
95562,E,c,[]
264232,S,d,[]
215075,S,c,[]
124787,S,c,[]
82337,SB,b,[]
92278,S,b,[]
262073,S,d,['i']
117106,S,d,[]
59978,S,c,['o']
109,S,b,[]
120841,SB,c,[]
39208,S,b,[]
94750,S,c,[]
13589,S,b,[]
53143,S,b,['?']
167026,S,b,['m']
243861,S,b,['?']
87564,S,b,[]
161863,S,c,['?']
35105,S,c,['o']
139704,S,c,[]
182421,S,c,[]
1537,S,b,[]
81413,S,b,['i']
38670,S,c,['i']
87291,S,b,[]
27808,S,b,[]
28024,SB,c,[]
223837,S,c,['m']
149623,S,b,[]
143961,S,b,['?']
190591,SB,c,[]
129689,S,c,['?']
16742,S,b,[]
205854,S,b,[]
98164,S,d,"['i', '?']"
10500,S,b,[]
204670,S,b,[]
74686,S,b,[]
28922,S,a,['o']
168068,S,c,[]
30365,SB,b,[]
133445,S,c,[]
174279,S,b,[]
270829,S,d,[]
247288,S,d,['i']
11417,S,c,['i']
129127,SB,b,[]
134826,SB,b,[]
228107,E,c,[]
96796,S,d,[]
39334,S,c,[]
91053,S,b,[]
97773,S,b,[]
178079,S,b,['?']
259463,S,d,['i']
48369,S,b,[]
10845,SB,c,[]
133757,S,b,[]
10224,S,b,[]
56528,S,b,[]
286471,S,c,[]
142924,S,b,['r']
97055,SB,b,[]
167113,S,b,['d']
246681,S,a,[]
81414,S,b,[]
51815,SB,c,[]
157680,S,b,[]
227038,S,c,['?']
184533,S,c,['r']
200300,E,c,[]
260453,S,c,['?']
184933,S,b,['?']
152679,S,b,[]
93756,S,c,[]
70496,E,c,['o']
99918,S,b,"['m', '?']"
189571,S,c,[]
15285,S,c,[]
151058,S,c,[]
150502,S,b,['?']
113281,SB,c,[]
19700,S,c,[]
171384,E,c,[]
89098,S,b,[]
60397,S,b,['o']
186153,S,c,['i']
131318,S,d,[]
54395,S,b,['+']
248906,S,c,['?']
128539,S,a,[]
26439,S,d,[]
92148,S,b,[]
78460,S,c,[]
269593,S,c,['?']
6919,SB,b,[]
119110,S,c,['?']
136475,SB,b,[]
249957,S,d,[]
266473,SB,c,[]
81091,S,c,[]
248541,SB,c,[]
140513,S,c,[]
174242,S,b,['?']
273603,S,c,[]
107818,S,b,[]
207671,S,c,[]
17147,SB,b,[]
124204,S,b,[]
218967,S,b,[]
219633,SB,c,[]
140847,S,b,['m']
292820,S,b,[]
284379,S,c,['i']
257567,S,c,['m']
1482,S,b,[]
93798,S,c,['o']
180118,S,c,[]
66828,S,c,[]
82849,S,b,['m']
25597,E,c,[]
251822,S,d,['?']
130150,S,c,[]
205772,S,c,[]
114414,S,b,[]
92487,S,b,[]
34015,S,c,[]
166035,S,d,['i']
263640,S,b,[]
236299,S,b,[]
239116,S,c,[]
94380,S,c,['?']
256207,S,c,['?']
196590,S,a,[]
255637,S,c,['?']
161283,S,c,['?']
175221,S,c,[]
114099,S,d,['?']
222794,S,c,[]
24246,SB,c,[]
69171,SB,b,[]
211595,E,c,[]
161818,S,c,[]
53747,S,c,[]
151154,S,c,['?']
53327,SB,b,[]
264317,S,c,[]
151775,S,c,[]
125113,E,c,[]
49399,S,b,[]
174922,S,b,[]
244270,S,b,[]
58102,S,b,['m']
1547,S,b,[]
76436,S,b,[]
145455,S,b,['?']
152874,S,c,[]
188356,E,c,[]
155887,S,c,[]
243939,S,b,['?']
238260,S,c,[]
28008,S,b,[]
55540,S,c,[]
232007,S,b,[]
169813,S,b,['m']
246772,S,b,[]
37013,S,b,['?']
215251,S,d,['i']
163460,S,d,[]
93313,S,c,[]
100663,S,c,[]
246589,SB,c,[]
129641,S,a,[]
194160,S,c,[]
183748,S,b,[]
255977,S,c,[]
153813,S,a,[]
10693,S,b,[]
208638,S,b,[]
59882,S,c,['?']
132885,S,b,[]
208680,S,a,[]
98422,S,b,['?']
203216,S,c,[]
162132,SB,b,[]
116674,SB,b,[]
74643,S,c,[]
112437,S,b,['m']
270167,S,d,['i']
23527,S,d,['o']
266708,S,c,[]
289428,S,c,[]
235511,S,b,['o']
60491,S,a,[]
36299,S,c,[]
209731,S,c,['?']
93661,S,c,['d']
19659,S,c,['?']
230,SB,b,[]
254090,S,b,[]
118563,S,c,[]
162279,S,c,['m']
37662,S,b,[]
35607,S,b,[]
238905,S,b,[]
218630,E,c,[]
119458,E,c,[]
264628,S,b,[]
105433,S,c,[]
170954,S,b,[]
263280,S,c,[]
93842,S,c,[]
243124,SB,c,[]
50391,SB,b,[]
65966,S,b,[]
264742,S,c,[]
134400,E,c,[]
172227,S,c,['?']
27300,S,b,['m']
68921,S,c,['?']
8266,S,c,[]
86718,S,c,['?']
114203,S,b,['d']
83517,S,c,['i']
268818,S,c,[]
253061,SB,b,[]
133465,S,c,['?']
154218,S,c,[]
152888,S,b,['m']
226514,S,b,['?']
206569,S,d,[]
123812,S,b,[]
153066,S,c,[]
264883,S,c,[]
64452,S,b,[]
193477,SB,b,[]
206072,S,c,[]
189101,S,c,[]
33207,S,b,[]
250372,S,d,[]
32887,S,c,[]
229933,SB,b,['o']
235235,S,b,[]
275198,S,c,[]
84996,S,c,[]
141941,S,c,[]
210184,S,b,[]
35821,S,b,[]
73013,S,c,['?']
3076,S,b,[]
116451,S,b,['m']
186805,S,c,[]
18766,SB,b,[]
60436,E,c,[]
119643,SB,d,['i']
288386,SB,c,[]
13810,S,a,['?']
162219,S,c,[]
131253,S,c,['?']
113873,S,b,[]
259822,S,b,[]
142576,S,b,[]
96859,S,c,['?']
194058,S,b,['?']
232453,S,b,['d']
74763,S,b,[]
28742,SB,c,[]
36205,S,b,[]
121041,S,b,[]
13274,SB,b,['?']
190671,S,c,[]
188568,SB,c,[]
46224,SB,b,[]
22100,SB,b,[]
157840,S,c,[]
281280,S,b,[]
40555,S,c,[]
214802,SB,b,[]
178896,SB,b,[]
26397,S,c,[]
116446,E,c,[]
295109,S,c,[]
166889,S,c,[]
193111,S,b,['o']
260053,S,c,[]
79080,S,c,['?']
30663,S,c,['?']
45444,S,c,[]
180885,S,c,['i']
243860,S,b,[]
225228,S,c,[]
2627,S,d,['i']
236636,S,b,[]
65699,S,c,[]
96030,S,c,[]
274,S,b,[]
258604,SB,d,['?']
240014,S,c,[]
162509,S,c,[]
170226,S,c,[]
89152,S,c,[]
26741,SB,b,[]
144360,S,c,[]
285042,S,d,[]
10683,S,b,[]
95860,S,c,['o']
206093,S,c,[]
209414,S,c,['?']
34153,S,b,[]
127541,SB,d,[]
54749,S,c,"['i', '?']"
198909,S,d,[]
186514,S,c,[]
9064,SB,a,[]
178068,S,b,[]
109034,S,b,[]
130747,S,c,['r']
38821,SB,c,[]
133077,E,c,[]
204750,S,b,[]
11893,S,c,[]
99037,S,b,[]
237950,S,b,[]
106112,SB,b,['m']
214316,S,b,['o']
127092,SB,c,[]
191049,S,a,[]
210083,S,b,[]
27335,S,c,['o']
181229,S,b,[]
262761,E,c,[]
47379,S,b,[]
35386,S,b,[]
188885,S,d,[]
239666,SB,c,[]
258242,S,b,['m']
220983,S,b,['r']
203875,SB,c,[]
93561,SB,b,['d']
294094,S,c,['?']
135500,S,c,[]
275375,S,b,[]
116258,S,b,[]
155495,S,b,['?']
247095,S,c,[]
170602,S,c,['d']
257741,S,b,[]
123653,S,d,[]
255642,S,c,[]
226626,S,c,[]
252720,S,c,[]
294427,S,b,[]
114848,SB,c,['m']
175469,S,b,[]
171100,SB,b,[]
269058,S,d,['?']
207063,S,c,[]
57531,S,c,[]
81202,S,b,[]
259918,S,c,[]
9858,S,c,['?']
220567,S,b,['o']
210341,S,b,[]
109333,S,b,['i']
103641,S,c,[]
20340,S,b,[]
204836,S,c,[]
186648,S,c,['?']
114217,S,c,['?']
215036,S,c,[]
276299,S,b,['o']
166094,S,c,['?']
93959,E,c,[]
28508,S,b,['?']
27118,S,b,['?']
280782,S,c,[]
204167,S,b,[]
93543,S,b,['r']
289516,S,c,[]
291721,S,c,[]
251482,S,c,['?']
152720,SB,b,[]
75518,S,b,[]
203436,SB,b,[]
83532,S,b,[]
268132,S,c,[]
236214,E,c,[]
154033,SB,c,[]
39006,S,b,[]
251907,S,c,[]
217917,S,c,['l']
295060,S,c,['?']
30056,S,b,['?']
96958,S,b,['o']
10036,S,b,[]
218952,S,b,[]
154038,SB,b,[]
12549,S,c,[]
77548,SB,c,[]
22200,S,d,[]
216770,SB,d,['i']
218263,E,c,[]
264210,S,b,[]
185259,E,c,[]
111016,S,c,[]
19859,S,b,[]
117989,S,b,['m']
237890,SB,b,[]
88366,SB,b,[]
73918,S,b,[]
220307,S,a,[]
86120,S,b,['?']
221947,SB,b,[]
17327,S,c,[]
18962,S,b,[]
244523,S,c,[]
92054,SB,b,['?']
54207,S,c,['?']
265682,SB,c,[]
152589,S,b,['o']
34351,S,b,[]
119448,S,b,[]
232002,S,c,"['i', '?']"
141494,S,b,['i']
80384,S,c,[]
37193,S,c,[]
61218,S,b,[]
245607,S,b,[]
166022,SB,c,[]
138337,S,b,[]
61993,SB,b,[]
185780,S,c,[]
100379,S,c,[]
64748,S,c,['i']
85044,S,c,['?']
257701,S,d,['i']
245142,S,c,['?']
46060,S,c,['i']
263145,S,c,['?']
163930,S,c,[]
92659,S,c,[]
127273,S,b,[]
219700,E,c,[]
215678,S,c,['?']
228389,S,c,['o']
7742,S,c,[]
172662,S,c,[]
205409,S,b,[]
215153,S,b,[]
167070,S,b,['m']
217158,S,c,['?']
134686,S,d,['i']
233387,S,c,"['o', '?']"
11027,S,b,[]
74271,S,b,[]
192170,S,b,['+']
252723,S,c,['?']
43774,S,c,[]
9052,SB,c,[]
177294,E,c,[]
216109,S,b,[]
82889,S,c,[]
41671,S,d,['i']
237834,S,c,[]
14387,S,b,['m']
193686,S,b,[]
58812,S,d,['i']
221278,S,c,['?']
183982,S,b,[]
87685,S,c,[]
172157,S,c,[]
251448,E,c,[]
37202,S,c,[]
58796,S,c,['?']
269823,S,c,[]
41705,S,d,[]
30929,S,b,[]
100040,S,c,[]
80173,S,b,['m']
122902,S,b,[]
63052,S,b,[]
241306,SB,b,[]
32415,S,c,[]
68862,S,b,[]
225747,S,c,[]
43702,S,c,[]
79545,SB,b,[]
163597,S,b,[]
243811,S,c,[]
17326,S,a,['?']
249184,E,c,[]
195993,S,b,[]
148639,S,c,[]
55180,S,b,['?']
64896,S,b,[]
77347,SB,b,['?']
144018,SB,c,[]
269530,S,d,['?']
98910,S,c,[]
214184,S,b,[]
160599,S,b,['o']
79841,S,b,[]
123454,S,b,[]
155009,S,c,[]
71547,S,c,[]
227950,S,b,[]
81295,S,b,[]
65299,S,c,['?']
108583,SB,b,[]
78791,S,b,[]
238460,S,c,['?']
67142,S,b,[]
6603,S,b,[]
221747,S,b,['?']
86982,SB,c,['o']
77493,S,c,['?']
157663,S,c,['?']
158762,S,b,['o']
15342,S,b,[]
248337,S,c,['?']
6708,S,d,[]
55500,S,d,[]
250800,S,c,['m']
135612,SB,b,['r']
82828,S,b,['?']
76104,S,c,['i']
16330,S,d,['i']
71659,SB,b,['r']
73281,S,b,[]
78435,S,b,[]
253659,S,c,['?']
74402,E,c,[]
173525,S,a,[]
1431,S,c,['?']
92627,SB,b,[]
86483,S,c,['o']
94438,S,b,['?']
154517,S,c,['i']
188218,S,b,[]
196049,S,c,[]
174259,S,c,[]
221510,S,b,[]
240102,S,b,['m']
180761,S,c,[]
82022,S,b,['r']
151417,S,c,[]
275765,S,c,['?']
291355,SB,b,[]
12622,S,c,[]
194811,S,b,[]
251802,S,c,[]
26796,S,b,[]
242496,S,c,[]
37257,SB,c,[]
60322,S,d,['?']
295263,S,c,['?']
125804,S,b,['o']
48424,S,b,[]
77778,S,c,[]
1853,S,c,[]
269944,S,d,[]
92123,S,c,[]
87759,S,c,['?']
168687,E,c,[]
26779,S,c,[]
70304,SB,b,[]
63373,S,c,[]
117954,S,c,[]
200244,S,c,[]
231259,S,c,[]
16347,S,b,[]
263526,E,c,[]
173546,S,c,['o']
111635,E,c,[]
48954,SB,c,[]
242944,SB,b,[]
160114,SB,c,[]
1325,S,c,['?']
283306,S,a,[]
204263,SB,b,[]
225910,S,b,['?']
235610,S,b,[]
86907,S,c,[]
268605,S,d,[]
89371,S,b,[]
6941,S,c,[]
171498,S,b,[]
145586,S,c,[]
55995,S,b,[]
84309,S,b,[]
90797,S,c,[]
95425,S,b,[]
267139,S,b,[]
19752,S,b,[]
94140,S,b,['i']
171917,S,d,['i']
194605,S,c,['?']
88598,S,c,[]
113202,SB,b,[]
171045,S,b,[]
249403,S,c,[]
186281,S,b,[]
85036,S,b,[]
44246,S,c,[]
234490,SB,c,[]
120522,S,c,['i']
136854,S,b,['d']
163999,SB,b,['d']
162369,S,c,[]
232798,SB,c,[]
228685,S,d,['i']
130456,S,b,[]
164312,S,c,[]
92981,S,b,[]
154503,S,c,['m']
145599,S,b,[]
78163,S,b,['?']
234195,S,b,[]
36290,S,d,['i']
127211,S,c,[]
152979,S,c,[]
245072,SB,c,['?']
171733,S,c,['?']
16585,S,c,['r']
13361,S,b,[]
178760,S,c,[]
31185,S,c,[]
66715,S,c,[]
85374,S,c,[]
109720,S,b,[]
209884,S,b,[]
227332,S,c,[]
228557,S,b,[]
8137,S,a,['o']
74897,E,c,[]
220384,S,c,['?']
282636,S,b,[]
265405,S,b,['o']
16706,E,c,[]
117401,S,b,[]
222814,S,c,[]
259811,S,c,[]
79783,S,b,"['m', '?']"
118268,S,b,[]
238550,S,c,[]
